"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82"
"15" 0 0 0 0 0.0299851149320602 0 0.0165938287973404 0 0 0.0377850867807865 0.0251861438155174 0.0637094154953957 0 0.012090478092432 0 0.0942368060350418 0.0171205289661884 0.0494434088468552 0 0 0.00160499382764101 0.0254779625684023 0 0 0.0273957643657923 0 0 0.00151550502050668 0.0206319596618414 0.00663731526583433 0 0.00621907971799374 0 0 0 0 0.099400706589222 0.255493193864822 0.0182936880737543 0.0259361807256937 0 0.18921460211277 0.0445644780993462 0.00945961847901344 0 0.0531871467828751 0.033022690564394 0.0607969798147678 0 0.000804280512966216 0.00097995693795383 0 0.265267759561539 0 0.0134284067898989 0 0 0 0 0.0241696257144213 0 0 0 0 0.0606698803603649 0 0.634913921356201 0 0.0159413330256939 0 0 0 0 0 0.0267671030014753 0.107531040906906 0 0.00914919003844261 0.147889077663422 0.00849032774567604 0 0.0200007595121861
"16" 0 0 0 0 0.0272716283798218 0 0.0189905371516943 0 0 0.0347458049654961 0.0258538480848074 0.0630674660205841 0 0.0112707540392876 0 0.0907596945762634 0.0130631504580379 0.0502912513911724 0 0 0.00388377159833908 0.0235254094004631 0 0 0.0302073489874601 0.000237819098401815 0 0.00188198278192431 0.0205645598471165 0.008421890437603 0 0 0 0 0 0 0.100520111620426 0.251994371414185 0.0169805288314819 0.0298486035317183 0 0.185495853424072 0.0454262681305408 0.00552095426246524 0 0.0543967373669147 0.0336728431284428 0.0653989985585213 0 0.000527376483660191 0 0 0.276627033948898 0 0.0107954451814294 0 0 0 0 0.0282816663384438 0 0 0 0 0.0617101863026619 0 0.633221387863159 0 0.0204837340861559 0 0 0 0 0 0.0184316094964743 0.103959560394287 0 0.00628969725221395 0.151086181402206 0.0093906419351697 0 0.020289309322834
"17" 0 0 0 0 0.0278932116925716 0 0.0218378957360983 0 0 0.0359166413545609 0.0250406861305237 0.0623491145670414 0 0.00885297264903784 0 0.0894245654344559 0.0146595006808639 0.0501124411821365 0 0 0.00264011067338288 0.0245741307735443 0 0 0.0301581174135208 0 0 0.000944622326642275 0.0169296022504568 0.00772271165624261 0 0.00150418921839446 0 0 0 0 0.0992294549942017 0.256945490837097 0.0174250025302172 0.0235203355550766 0 0.184144094586372 0.0465337224304676 0.00528142601251602 0 0.0541107170283794 0.0372927635908127 0.0663885623216629 0 0 0.00140533817466348 0 0.281621158123016 0 0.0106827570125461 0 0 0 0 0.0276981387287378 0 0 0 0 0.0589453503489494 0 0.635733425617218 0 0.0202711429446936 0 0 0 0 0 0.0196527168154716 0.107044041156769 0 0.00896706432104111 0.155325949192047 0.00673982780426741 0 0.0148143051192164
"18" 0 0 0 0 0.0272596590220928 0 0.0180615745484829 0 0 0.0336916856467724 0.0256356913596392 0.061625923961401 0 0.00697855139151216 0 0.0893457382917404 0.0139288557693362 0.0492741763591766 0 0 0.000435075839050114 0.0223645120859146 0 0 0.0317201837897301 0 0 0.00308845192193985 0.0190339777618647 0.00975679792463779 0 0.0021981243044138 0 0 0 0 0.105259783565998 0.256199985742569 0.0182901043444872 0.0225554537028074 0 0.17900986969471 0.0418581068515778 0.00617241626605392 0 0.05221027135849 0.0351339057087898 0.0561110116541386 0 0 0.000219415131141432 0 0.280511438846588 0 0.0123450672253966 0 0 0 0 0.0264467932283878 0 0.00745736109092832 0 0 0.0624971762299538 0 0.628532826900482 0 0.0196808464825153 0 0 0 0 0 0.00736189214512706 0.10746306926012 0 0.0094869676977396 0.158134892582893 0.00814359728246927 0 0.0143054919317365
"19" 0 0 0 0 0.0261821430176497 0 0.0227794200181961 0 0 0.0332944542169571 0.0261343363672495 0.0609086006879807 0 0.00669559882953763 0 0.0882733464241028 0.0156520009040833 0.0509307980537415 0 0 0 0.0237434599548578 0 0 0.0331282094120979 0 0 0.00420790677890182 0.012670274823904 0.0108539052307606 0 0.00185419886838645 0 0 0 0 0.10383515805006 0.252848893404007 0.0168687533587217 0.0130139086395502 0 0.17923392355442 0.0441043339669704 0.00584959471598268 0 0.0551776401698589 0.032758716493845 0.0610135272145271 0 0 0 0 0.292778313159943 0 0.00721883773803711 0 0 0 0 0.0291393101215363 0 0 0 0 0.0622432120144367 0 0.617417275905609 0 0.0144817102700472 0 0 0 0 0 0 0.107876807451248 0 0.00900018122047186 0.155000865459442 0.00980037171393633 0 0.0172103606164455
"20" 0 0 0 0 0.0268065109848976 0 0.02503134123981 0 0 0.0327889509499073 0.0239976905286312 0.0593714974820614 0 0.00664854375645518 0 0.0885886549949646 0.0175551399588585 0.0509759299457073 0 0 0.00181964028161019 0.0225415453314781 0 0 0.0335409790277481 0 0 0.00140948162879795 0.0144563466310501 0.0095706582069397 0 0.000127145816804841 0 0 0 0 0.104616358876228 0.245548591017723 0.018107432872057 0.0128360986709595 0 0.179350346326828 0.0441591814160347 0.00568075804039836 0 0.0539375208318233 0.0334336198866367 0.0584024861454964 0 0 0.00242360332049429 0 0.292615324258804 0 0.0104221813380718 0 0 0 0 0.0280460305511951 0 0.010455172508955 0 0 0.0633163303136826 0 0.628315687179565 0 0.0177832245826721 0 0 0 0 0 0.00522290356457233 0.10706938803196 0 0.0103726936504245 0.15905100107193 0.0101690785959363 0 0.0162315256893635
"21" 0 0 0 0 0.0266372263431549 0 0.0267659183591604 0 0 0.036281444132328 0.0247594397515059 0.0591090470552444 0 0.00564918015152216 0 0.0846349522471428 0.0173365976661444 0.0470345839858055 0 0 0 0.0225745383650064 0 0 0.0348190143704414 0 0 0.00515442993491888 0.0116873420774937 0.0100954901427031 0 8.06349198683165e-05 0 0 0 0 0.0957027301192284 0.250154763460159 0.0169750712811947 0.00814473628997803 0 0.184538409113884 0.0427413508296013 0.00634826859459281 0 0.0569102987647057 0.0314938314259052 0.0576834082603455 0 0 0.00222643697634339 0 0.297592610120773 0 0.00682536885142326 0 0 0 0 0.0292991772294044 0 0.0134504940360785 0 0 0.0636356323957443 0 0.61372172832489 0 0.0264023225754499 0 0 0 0 0 0 0.104284085333347 0 0.00301063363440335 0.158418983221054 0.00806368049234152 0 0.0121919522061944
"22" 0 0 0 0 0.0263966638594866 0 0.028229171410203 0 0 0.0355069413781166 0.0248264111578465 0.0587446130812168 0 0.00690091261640191 0 0.0860034227371216 0.0154759753495455 0.0443910993635654 0 0 0 0.0225928444415331 0 0 0.0362406112253666 0 0 0.00493813119828701 0.00766339991241693 0.0113554270938039 0 0.00126960838679224 0 0 0 0.00194881530478597 0.0955495238304138 0.248567253351212 0.0182348042726517 0.00682052504271269 0 0.181489780545235 0.0420297272503376 0.00723260315135121 0 0.0557406395673752 0.0310767479240894 0.0494937226176262 0 0 0.00175531662534922 0 0.311751961708069 0 0.00502494862303138 0 0 0 0 0.0290171485394239 0 0.0175755247473717 0 0 0.052975207567215 0 0.609201788902283 0 0.0264915656298399 0 0 0 0 0 0 0.095145046710968 0 0.00390592054463923 0.158593282103539 0.00953860580921173 0 0.0133496262133121
"23" 0 0 0 0 0.0251745786517859 0 0.0248096734285355 0 0 0.0353705398738384 0.0235205758363008 0.057646207511425 0 0.00684246933087707 0 0.0895111039280891 0.019685423001647 0.0460260733962059 0 0 0.000729400548152626 0.0216282736510038 0 0 0.0356088727712631 0 0 0.00226023164577782 0.00636140257120132 0.00877768266946077 0 0.0033746853005141 0 0 0 0.00748635921627283 0.100194625556469 0.245723828673363 0.0162195023149252 0.00175712804775685 0 0.181106060743332 0.0406644642353058 0.0079386793076992 0.00013987033162266 0.0541259944438934 0.0309235490858555 0.047626506537199 0 0 0 0 0.296991109848022 0 0.00502427620813251 0 0 0 0 0.0277529675513506 0 0.00393496314063668 0 0 0.0511376410722733 0 0.60526305437088 0 0.0228647459298372 0 0 0 0 0 0 0.0922491326928139 0 0.00415289169177413 0.156970590353012 0.00708564510568976 0 0.0153168831020594
"24" 0 0 0 0 0.0275844652205706 0 0.030394097790122 0 0 0.0379505045711994 0.0271331835538149 0.0588749349117279 0 0.00620320392772555 0 0.0867953896522522 0.0189299918711185 0.0436641983687878 0 0 0 0.0200899839401245 0 0 0.0376403406262398 0 0 0.00131400674581528 0.0102155078202486 0.00886683445423841 0 0 0 0 0 0.0178452655673027 0.099709764122963 0.243754729628563 0.0171770751476288 0.0040761437267065 0 0.177436336874962 0.0419798865914345 0.00751983700320125 0 0.055915355682373 0.0322217270731926 0.0553157590329647 0 0 0 0 0.303469836711884 0 0.00329836597666144 0 0 0 0 0.027231814339757 0 0.0146747082471848 0 0 0.0560145117342472 0 0.59333074092865 0 0.0230082608759403 0 0 0 0 0 0 0.0959149152040482 0 0.0106239663437009 0.155267879366875 0.00836075190454721 0 0.0132976155728102
"25" 0 0 0 0 0.0217569209635258 0 0.0323152765631676 0 0 0.0404509790241718 0.0278738252818584 0.0575109422206879 0 0.00563028967007995 0 0.0879481732845306 0.0187173746526241 0.0460423454642296 0 0 0 0.0206902828067541 0 0 0.0360858589410782 0 0 0.00229853997007012 0.00897678546607494 0.0110352747142315 0 0.00115562975406647 0 0 0 0.0204664934426546 0.0953629240393639 0.243150293827057 0.0157870445400476 0.00200130837038159 0 0.18029460310936 0.0407180823385715 0.00476435991004109 0.000113402980787214 0.0565211251378059 0.0307439547032118 0.0535381361842155 0 0 0 0 0.298839330673218 0 0.00433553755283356 0 0 0 0 0.0257987082004547 0 0.0026286793872714 0 0 0.0549758896231651 0 0.591094613075256 0 0.0225806720554829 0 0 0 0 0 0 0.0967717915773392 0 0.00804823450744152 0.160706743597984 0.00823965668678284 0 0.0167288891971111
"26" 0 0 0 0 0.0235503315925598 0 0.0319872349500656 0 0 0.0380953326821327 0.0270516071468592 0.0571256019175053 0 0.00787587370723486 0 0.0834364295005798 0.0160581991076469 0.0470610335469246 0 0 0 0.020362850278616 0 0 0.0349002629518509 0 0 0.00633119465783238 0.00913455989211798 0.00836285017430782 0 0.00172259414102882 0 0 0 0.0358705408871174 0.0985783934593201 0.239355325698853 0.0189733766019344 0.00553794577717781 0 0.175487458705902 0.0401648618280888 0.00632995134219527 0.000358732999302447 0.0536113902926445 0.0332936979830265 0.0575377866625786 0 0 0.00177431793417782 0 0.31127268075943 0 0.00428347894921899 0 0 0 0 0.0292417537420988 0 0.013418129645288 0 0 0.0531795397400856 0 0.594447731971741 0 0.0247471481561661 0 0 0 0 0 0 0.0940017849206924 0 0.011516073718667 0.160726919770241 0.0080126216635108 0 0.0140042630955577
"27" 0 0 0 0 0.0241356305778027 0 0.0339083485305309 0 0 0.0398640185594559 0.02507409080863 0.0585093572735786 0 0.00637526251375675 0 0.0800825953483582 0.0208979900926352 0.045049112290144 0 0 0.00113988772500306 0.0207605324685574 0 0 0.0381845608353615 0 0 0.00719657307490706 0.00769835384562612 0.00909717753529549 0 0.00253901351243258 0 0 0 0.0362319611012936 0.0987806543707848 0.237854838371277 0.0146678611636162 0.00420812238007784 0 0.177647233009338 0.0390355475246906 0.00818311981856823 0 0.0545718781650066 0.0310917366296053 0.0570208393037319 0 0 0 0 0.301888346672058 0 0.00448966538533568 0 0 0 0 0.0323387943208218 0 0.0143925435841084 0 0 0.0546157322824001 0 0.586126863956451 0 0.0210103150457144 0 0 0 0 0 0 0.0993654280900955 0 0.00958366692066193 0.162970006465912 0.00658844085410237 0 0.0147490166127682
"28" 0 0 0 0 0.0247175619006157 0 0.0309941954910755 0 0 0.0433393493294716 0.0255837421864271 0.0593623109161854 0 0.00519275804981589 0 0.0810255110263824 0.0175573602318764 0.0440004728734493 0 0 0 0.0190804842859507 0 0 0.0374741666018963 0 0 0.00199462403543293 0.00660232035443187 0.00752150174230337 0 0.00276252836920321 0 0 0 0.0339570753276348 0.0937519967556 0.227207258343697 0.0165708679705858 0 0 0.177950501441956 0.0374807789921761 0.00672671012580395 0.00112748716492206 0.0534078776836395 0.0326435379683971 0.0586203001439571 0 0 0 0 0.30417674779892 0 0 0 0 0 0 0.028229147195816 0 0 0 0 0.0559456869959831 0 0.575873076915741 0 0.0162844844162464 0 0 0 0 0 0 0.0902343690395355 0 0.00815179757773876 0.152083098888397 0.00941914599388838 0 0.020398860797286
"29" 0 0 0 0 0.0256083104759455 0 0.025001659989357 0 0 0.0367173850536346 0.0257761254906654 0.0621233955025673 0 0.0074731856584549 0 0.0804617032408714 0.0205618236213923 0.0409282222390175 0 0 0.00129607948474586 0.0194525104016066 0 0 0.0408889204263687 0 0 0.00277605000883341 0.00233935914002359 0.0101476423442364 0 0.00489239441230893 0 0 0 0.037358246743679 0.0946612060070038 0.230442225933075 0.0146960243582726 0 0 0.17920383810997 0.0398530885577202 0.00509239826351404 0 0.0518480390310287 0.0307921040803194 0.0569804683327675 0 0 0.00174994370900095 0 0.298430055379868 0 0.000619950355030596 0 0 0 0 0.0313878543674946 0 0 0 0 0.0553403720259666 0 0.570030093193054 0 0.0175725165754557 0 0 0 0 0 0 0.0762471631169319 0 0.00772582367062569 0.152657404541969 0.00801088288426399 0 0.0209137853235006
"30" 0 0 0 0 0.0272282306104898 0 0.0108224479481578 0 0 0.0392821989953518 0.02906833589077 0.0617606602609158 0 0.00456014694646001 0 0.0731147229671478 0.0186241250485182 0.0451275147497654 0 0 0 0.0197427067905664 0 0 0.0389035455882549 0 0 0.00570050673559308 0.00252634333446622 0.0111748874187469 0 0.00397240184247494 0 0 0 0.0472154691815376 0.0916328877210617 0.220074847340584 0.0143220759928226 0 0 0.17789551615715 0.038586713373661 0.00691344076767564 0.00250171613879502 0.0523783676326275 0.0326529033482075 0.0607528313994408 0 0 0 0 0.298108726739883 0 0.000684749567881227 0 0 0 0 0.0275500994175673 0 0.00301054678857327 0 0 0.0557163432240486 0 0.573558151721954 0 0.0160429030656815 0 0 0 0 0 0 0.0763216018676758 0 0.00703183840960264 0.156749308109283 0.00894728489220142 0 0.0186941549181938
